"","x"
"805","보스 베이비 2별점 - 총 10점 중9너무 귀엽고 ~ 재미도 있구요~ 신고"
"806","보스 베이비 2별점 - 총 10점 중10방금 보고 왔는데 한번 더 보고싶다 ㅠㅠ 신고"
"807","보스 베이비 2별점 - 총 10점 중10간만에 보는 재미있는 애니메이션 신고"
"808","보스 베이비 2별점 - 총 10점 중10인기 많은 이유가 있었네ㅋㅋ 신고"
"809","보스 베이비 2별점 - 총 10점 중10어른이 봐도 정말 짱이였어요ㅎ 신고"
"810","보스 베이비 2별점 - 총 10점 중10졸귀탱 외모에 그렇지 못한 행동 ㅋㅋㅋ 진짜 초깜찍해서 영화관에서 소리 지르고 싶었음!!! 다들 넘 귀여워!!! 신고"
"811","보스 베이비 2별점 - 총 10점 중10아이든 어른이든 좋아하게 될 애니메이션 신고"
"812","보스 베이비 2별점 - 총 10점 중10역시 최고야ㅠㅠ 미쳤어 보스베이비 신고"
"813","보스 베이비 2별점 - 총 10점 중10귀여운 캐릭터들로 시간 가는줄 모르고 보게 된당 신고"
"814","보스 베이비 2별점 - 총 10점 중10영화 보는내내 너무귀여워 ㅋㅋ 신고"
"815","보스 베이비 2별점 - 총 10점 중10아기일때 가장 귀여운 팀고 ㅏ테드 ㅋㅋㅋ어른되지마! 신고"
"816","보스 베이비 2별점 - 총 10점 중10굉장히 재미있었으니까 만점!!! 신고"
"817","보스 베이비 2별점 - 총 10점 중61을 수백번 돌려봤던 광팬으로서 보스베이비 특유의 귀여움 포인트가 매우적음ㅠ 신고"
"818","보스 베이비 2별점 - 총 10점 중10캐릭터 정말 귀엽구 캐릭터들 하나하나가 어찌나 리얼한지ㅋㅋ 2편도 재밌네 신고"
"819","보스 베이비 2별점 - 총 10점 중9시간 가는 줄 모르고 봤다~ 재미있었다~ 신고"
"820","보스 베이비 2별점 - 총 10점 중101편보더 비주얼이 더 좋아진듯?! 오랜만에 즐겁게 영화 봤습니다ㅎㅎ 신고"
"821","보스 베이비 2별점 - 총 10점 중10속편이라 기대안하고 봤는데 재밌었음 신고"
"822","보스 베이비 2별점 - 총 10점 중9재미있다!! 귀엽구.. 크ㅎㅎ 신고"
"823","보스 베이비 2별점 - 총 10점 중10너무 재밌게봤어요~~^^ 신고"
"824","보스 베이비 2별점 - 총 10점 중9어린이와 어른도 재미있게 볼수있는 애니 신고"
"825","보스 베이비 2별점 - 총 10점 중10말이 필요없는 영화입니당 꼭 보세용 신고"
"826","보스 베이비 2별점 - 총 10점 중101편보다 훨씬 재밌고 좋은 내용이었던 영화 신고"
"827","보스 베이비 2별점 - 총 10점 중10보스베이비 2 보는 내내 광대 폭발... 그동안 사라진 웃음을 한번에 찾아왔습니당ㅠㅠ 귀여운거 필요하신 분들... 보스베이비2 보세여ㅠㅠ 진짜 베이비들 데려오고싶당ㅠㅠ 신고"
"828","보스 베이비 2별점 - 총 10점 중9시간가는 줄 모르고 재밌게 잘 봤네요 신고"
"829","보스 베이비 2별점 - 총 10점 중101편 집에서 그냥 보다가 넘 재밌어서 2편은 영화관 갔는데 역시 귀엽고 재밌고 다 함 신고"
"830","보스 베이비 2별점 - 총 10점 중10역시 보스베이비... 두번보고싶어 신고"
"831","보스 베이비 2별점 - 총 10점 중10시간가는줄 모를 정도로 재미있었다 개봉일날 조조로 보길 잘한듯ㅋ 신고"
"832","보스 베이비 2별점 - 총 10점 중10귀여움 작살 그리고 재미있음, 몰입도 최고네요^^ 신고"
"833","보스 베이비 2별점 - 총 10점 중8처음엔 좀 지루했지만, 역시나 재미있었어요 신고"
"834","보스 베이비 2별점 - 총 10점 중10귀여운 캐릭터들과 가족에대한이야기라 아이들이랑 보기에도 좋아요 신고"
"835","보스 베이비 2별점 - 총 10점 중10어른 아이 모두 재밌게 볼 수 있는 애니메이션 신고"
"836","보스 베이비 2별점 - 총 10점 중10내가 본 최고의 에니메이션! 신고"
"837","보스 베이비 2별점 - 총 10점 중10지루할틈없이 너무 즐겁게 봤네요~ 아이들이 무척이나 좋아합니다~ 신고"
"838","보스 베이비 2별점 - 총 10점 중10간만에 동심의 세계로 빠져들었네요 ㅋㅋ 신고"
"839","보스 베이비 2별점 - 총 10점 중10귀요미 보스베이비들덕분에 눈과귀가 즐거움 ㅎㅎ 신고"
"840","보스 베이비 2별점 - 총 10점 중10애들이랑 보러 갔다가 제가 더 빠졌어요 ㅠㅠ 너무 귀엽고 감동적이네요 신고"
"841","보스 베이비 2별점 - 총 10점 중10개재밌음~~ 강추합니다~^^ 신고"
"842","보스 베이비 2별점 - 총 10점 중9치명적인 귀여움이네요 ㅋㅋㅋ 신고"
"843","보스 베이비 2별점 - 총 10점 중10사랑스러워서 쥬금.... 저진짜 베이비 주식회사 자리 하나만여ㅠㅠㅠㅠ열일할게여 신고"
"844","보스 베이비 2별점 - 총 10점 중10세상에서 제일귀여워.. 신고"
"845","보스 베이비 2별점 - 총 10점 중10이런 회사 다니고 싶다 진짜 너무 귀여워!! 3편도 나왔음 좋겠음 신고"
"846","보스 베이비 2별점 - 총 10점 중10눈도 즐겁지만 무엇보다 너무귀여워서 심장 두근거려요 ㅋㅋ 신고"
"847","보스 베이비 2별점 - 총 10점 중10애니 안좋아하는데 이건 정말 재미있네요 ㅋ 신고"
"848","보스 베이비 2별점 - 총 10점 중10어른들도 보기 좋은 에니메이션 신고"
"849","보스 베이비 2별점 - 총 10점 중9아이들도 어른도 모두 유쾌하게 볼 수 있어요 신고"
"850","보스 베이비 2별점 - 총 10점 중10아이 방학하고 첫 조조로 보고 왔어요 아이가 너무 좋아하네요 어른도 함께 웃을 수 있는 영화에요 아이들과 함께 관람강추 단 정신은 없음 신고"
"851","보스 베이비 2별점 - 총 10점 중10왜 우리엄마는 동생 안낳아줬지..(난 외동) 저렇게 심장 무리오게 귀여운 동생 가지고싶다ㅠ 신고"
"852","보스 베이비 2별점 - 총 10점 중10진차 귀여워 죽겠네ㅋㅋㅋ 신박한데 대사도 재밌고 너무 귀여워요 즐겁게 관람했습니다 신고"
"853","보스 베이비 2별점 - 총 10점 중10이런 애니메이션은 언제나 환영이다ㅋㅋㅋ 신고"
"854","보스 베이비 2별점 - 총 10점 중10힐링 가득 귀여운 애니메이션>< 신고"
"855","보스 베이비 2별점 - 총 10점 중101편 보고 2편도 믿고 봤습니다 ㅎㅎㅎㅎ 캐릭터 너무 귀여워서 현기증 나네요.. 영화는 물론 너무 즐거웠고요... 추천합니다! 신고"
"856","보스 베이비 2별점 - 총 10점 중10간만에 애니메이션 보고 힐링 제대로 했다 신고"
"857","보스 베이비 2별점 - 총 10점 중10넘 귀여워서 우주뿌시구 싶당!!!ㅠㅠ 신고"
"858","보스 베이비 2별점 - 총 10점 중10가족들과 다같이 보기 좋은 영화! 신고"
"859","보스 베이비 2별점 - 총 10점 중101편보다 재밌음 오스트도 좋고ㅎ 신고"
"860","보스 베이비 2별점 - 총 10점 중10가족은 영원하다 신고"
"861","보스 베이비 2별점 - 총 10점 중10엄마 왜 난 보스같은 동생 없어?ㅠㅠ 졸귀자나 진짜 신고"
"862","보스 베이비 2별점 - 총 10점 중10전작만큼 귀엽고 재밌고 감동적이야!! 신고"
"863","보스 베이비 2별점 - 총 10점 중10여전히 귀엽고 사랑스러운 영화 신고"
"864","보스 베이비 2별점 - 총 10점 중10재밌게 봤습니다 공감되는 부분도 있구 쉴 틈 없이 빠져 들었어요 신고"
"865","보스 베이비 2별점 - 총 10점 중10어른인 제가 봐도 재미있네요ㅋㅋㅋ 강추강추! 신고"
"866","보스 베이비 2별점 - 총 10점 중101편도 너무 재밌게 봤는데 2편도 역시 너무 재밌네요!!가족들 다같이 보는 거 완전 추천입니다. 어린이든 어른이든 모두가 즐길 수 있는 영화입니다~ 신고"
"867","보스 베이비 2별점 - 총 10점 중10아이랑 보러갔다가 제가 울고 웃고 나왔네요. 너무 재미있어요!!! 신고"
"868","보스 베이비 2별점 - 총 10점 중10역시 가족과 함께 보기에 최고입니다~ 중복날 무더위를 싹 날려주네요!!! 신고"
"869","보스 베이비 2별점 - 총 10점 중101도 재밌게봤었는데 노래도 좋고 넘 귀여워서 시간가는줄모름ㅠㅠ벌써 2라니 3도나왔으면 좋겠당 신고"
"870","보스 베이비 2별점 - 총 10점 중10개봉하자마자 보길 잘했네ㅋㅋㅋ 신고"
"871","보스 베이비 2별점 - 총 10점 중10보스베이비1편부터 너무 재밌게 봐서 기대 만땅이었는데 그 기대를 뛰어 넘는 재미였음ㅋㅋ특히 베이비들 너무 귀여운 거 아닌지ㅜㅜㅜ 신고"
"872","보스 베이비 2별점 - 총 10점 중10큰 기대 없이 봤는데 애들보다 엄마인 내가 더 몰입함 신고"
"873","보스 베이비 2별점 - 총 10점 중10아빠 사랑해요 제가 잘할게요 신고"
"874","보스 베이비 2별점 - 총 10점 중10여름에 시원하게 극장에서 보기 좋았어요 시종일관 베이비들 넘 귀엽네요 신고"
"875","보스 베이비 2별점 - 총 10점 중10여자친구랑 랑종 보고 기분 망했다가 보베2 보고 회복! 신고"
"876","보스 베이비 2별점 - 총 10점 중10보스들이 너무 귀여워요ㅜㅜ 신고"
"877","보스 베이비 2별점 - 총 10점 중10역시 보스베이비!! 어른이지만 넘 재밌게 봤어요~ 폭염에 지쳤을 때 기분전환~!!ㅋㅋ 신고"
"878","보스 베이비 2별점 - 총 10점 중10너무 귀여워ㅠㅠㅠ보스들 빵뎅이 보러 극장 가야합니다!!비쥬얼도 비쥬얼이지만 스토리도 1편처럼 재미있는 감동이 있어요! 신고"
"879","보스 베이비 2별점 - 총 10점 중10너무 재밌었어요. 지루하지 않고 너무 귀여워서 집중해서 봤어요~ 신고"
"880","보스 베이비 2별점 - 총 10점 중10딸과 너무 재밌게 봤어요^^ 신고"
"881","보스 베이비 2별점 - 총 10점 중10베이비들 너무 귀엽고 재밌어여! 신고"
"882","보스 베이비 2별점 - 총 10점 중10유쾌발랄 넘나 꿀잼!! 1편 안봤어도 보는거 추천! 신고"
"883","보스 베이비 2별점 - 총 10점 중10조카가 넷플릭스에서 보스베이비 보던 거 옆에서 따라보다가 감동 받아 2편까지 보게 되었습니다! 귀염귀염한게 너무 사랑스럽네요! 신고"
"884","보스 베이비 2별점 - 총 10점 중10진짜 너무 재밌고 웃깁니다ㅜ 전편 애기들도 까메오식으로 나오니 찾는 재미가 있을 거예요!! 신고"
"885","보스 베이비 2별점 - 총 10점 중9신고"
"886","보스 베이비 2별점 - 총 10점 중10아기들이 나오는 영화는 늘 사랑스럽네요! 손녀가 보고싶네요, 연락이라도 해봐야겠어요~^^ 신고"
"887","보스 베이비 2별점 - 총 10점 중101편이 너무 재밌어서 기대 많이 하고 봤는데 기대 이상!! 아가들이 너무 귀여워서 힐링하고 나왔습니다~ ㅠㅠ 역시 믿고 보는 드림웍스!! 신고"
"888","보스 베이비 2별점 - 총 10점 중10캐릭터가 참귀엽고 애기랑 어른 모두 재미있게 볼 수 있어서 좋았습니다. 정말 가족이 즐기기 좋은 영화네요 ㅎㅎ 신고"
"889","보스 베이비 2별점 - 총 10점 중10캐릭터가 참 귀엽네요, 즐거운 시간 보냈습니다. 감사합니다. 신고"
"890","보스 베이비 2별점 - 총 10점 중10완전 재미있는~~~ 어른도 아주 재밌게 봤습니다! 신고"
"891","보스 베이비 2별점 - 총 10점 중10신나는 애니메이션이었습니다. 신고"
"892","보스 베이비 2별점 - 총 10점 중10템플턴 형제가 돌아왔다!!! ㅋㅋ 세상에나 역시 이번에도 귀엽고 웃기고 둘이 다해~~ 신고"
"893","보스 베이비 2별점 - 총 10점 중10너무 재밌음 애니 조음ㅠ 신고"
"894","보스 베이비 2별점 - 총 10점 중9오랜만에 영화를 보았는데가족과 형제자매를 돌아보게 해주는 영화재미와 연출이 아주 좋아요.돌아가고싶다… 신고"
"895","보스 베이비 2별점 - 총 10점 중10귀여워라~ 아이들도 너무 좋아했어요~~ 신고"
"896","보스 베이비 2별점 - 총 10점 중10보스 베이비.. 넘넘 귀여워요 신고"
"897","보스 베이비 2별점 - 총 10점 중10귀여워요!! 귀여운 애들이 웃기기까지 함 신고"
"898","보스 베이비 2별점 - 총 10점 중10가볍게 보러갔다가 감동까지 느끼고 옵니다올해 봤던 애니메이션 중에 제일 재밌게 봤네요 신고"
"899","보스 베이비 2별점 - 총 10점 중10너무 웃겼습니다 어른들도 잼나게 볼 수 있는 영화입니다 신고"
"900","보스 베이비 2별점 - 총 10점 중10ㅋㅋㅋㅋ오랜만에 웃으면서 본 영홬ㅋㅋ더운데 영화관에서 즐거운 시간 보내고 온 것 같습니당 신고"
"901","보스 베이비 2별점 - 총 10점 중10영상미 좋고 캐릭터가 너무 귀여움ㅠㅠㅠ 3도 나오려나 신고"
"902","보스 베이비 2별점 - 총 10점 중10생각보다 더 재밋고 웃겼어요ㅋㅋ 신고"
"903","보스 베이비 2별점 - 총 10점 중10귀엽고 재미있는 애니메이션. 신고"
"904","보스 베이비 2별점 - 총 10점 중10세상 이렇게 귀여울 순 없네요ㅠㅠㅠ 신고"
"905","보스 베이비 2별점 - 총 10점 중10기대했던 것보다 너무 재밌어서 소름 조카들이랑 같이 또 볼 수 있었으면 좋겠네요!! 신고"
"906","보스 베이비 2별점 - 총 10점 중10드림웍스 최고 귀요미ㅎㅅㅎ 첨부터 끝까지 넘 귀엽고 유쾌함ㅎㅎㅎㅎ 신고"
"907","보스 베이비 2별점 - 총 10점 중4영화는 초반이 중요하다 생각하는데. 솔직히보는내내 지루 했습니다..초4아이도 기대를 했는지. 기대이하라고 하네요 신고"
"908","보스 베이비 2별점 - 총 10점 중10너무 재미있었어요 역시 보스베이비 !! 신고"
"909","보스 베이비 2별점 - 총 10점 중1정말 재미 없다 차라리 성냥팔이 소녀의 재림을 2번 보겠다 신고"
"910","보스 베이비 2별점 - 총 10점 중10지루한부분이 없고 쓰릴 넘치면서도 웃긴부분도 있고 감동깊어서 너무 재밌게 봤습니다꼭 보세요!!! 신고"
"911","보스 베이비 2별점 - 총 10점 중10아이들이 참 좋아해요ㅎㅎ 신고"
"912","보스 베이비 2별점 - 총 10점 중10스토리의 창의력이 돋보이고 아주 재밌었어요 신고"
"913","보스 베이비 2별점 - 총 10점 중10즐거웠던 시간. 또 봐야지. 신고"
"914","보스 베이비 2별점 - 총 10점 중10귀여운 아가보스가 두명이나 나오는데 비주얼적으로 안볼수가 없지요!!^^ 1편도 재미있게 봤었는데, 2편은 더더 경쾌하고 액션 넘쳐서 즐겁게 볼수 있었어요. 이 사랑스러운 영화 추천합니다!! 신고"
"915","보스 베이비 2별점 - 총 10점 중10보스 베이비 1편을 보면서 육아에 대한 공감을 하고 너무도 재미있게 봤던터라 기대를 잔뜩했습니다. 그 기대 틀리지 않았네요!! 1편보다 더 화려해진 액션과 풍부한 OST는 선택 불가입니다, 완전 추천드려요 :) 신고"
"916","보스 베이비 2별점 - 총 10점 중10너무 재밌고, 신났음 신고"
"917","보스 베이비 2별점 - 총 10점 중10귀엽고 사랑스럽고 재밌고 감동까지 다한다! 이제 진짜 내 보스 보러 가야지.. ㅠㅠㅠ 신고"
"918","보스 베이비 2별점 - 총 10점 중10귀엽구 재밌고 멋지구 걍 다해ㅋㅋㅋㅋ 신고"
"919","보스 베이비 2별점 - 총 10점 중10애기들 너무 귀여워요 진짜로 ㅠㅠ 가족의 소중함을 다시 한 번 느끼게 되는 영화에요 신고"
"920","보스 베이비 2별점 - 총 10점 중101편을 너무 재밌게 봐서 이번 편도 엄청 기대하고 개봉하자마자 봤는데 보람이 있네요! 신고"
"921","보스 베이비 2별점 - 총 10점 중10이런게 바로 힐링영화쥬ㅎ 신고"
"922","보스 베이비 2별점 - 총 10점 중10귀여운 캐릭터와 스토리가 계속 웃음을 짓게 했다. 신고"
"923","보스 베이비 2별점 - 총 10점 중10귀여움으로 힐링된다 우리 가족도 생각해보게 되고, 유쾌하고 기분 좋아지는 영화임!! 신고"
"924","보스 베이비 2별점 - 총 10점 중10어른인 저도 재미있게 봤어요~^^ 신고"
"925","보스 베이비 2별점 - 총 10점 중10진짜 시종일관 졸귀 미쳐버리겠다! 스토리도 너무 재밌고 찡하기까지 하네요~ 1편도 진짜 재밌었는데 더 재밌음. 역시 보스베이비! 신고"
"926","보스 베이비 2별점 - 총 10점 중10깔깔깔 웃으면서 재미있게 봤어요ㅋㅋㅋ 신고"
"927","보스 베이비 2별점 - 총 10점 중10아 너무 귀여워요~ 캐릭터들이 다들 매력적. 시원하게 잘 봤어요~ 신고"
"928","보스 베이비 2별점 - 총 10점 중101편도 재밌게 봤는데 2편은 더 졸잼에 더 귀여워졌네요ㅋ좋았습니다~ 신고"
"929","보스 베이비 2별점 - 총 10점 중10보스베이비1도 재밌게 봤는데 2도 역시 귀염뽀짝 힐링 영화ㅜㅜ 신고"
"930","보스 베이비 2별점 - 총 10점 중10캐릭터가 역시 매력적 ㅋㅋ 꽉 깨물고 싶었다 정신차려보니 영화끝났다 신고"
"931","보스 베이비 2별점 - 총 10점 중8신고"
"932","보스 베이비 2별점 - 총 10점 중10이쁜캐릭터들 재미와 감동입니다. 신고"
"933","보스 베이비 2별점 - 총 10점 중10너무 사랑스럽잖아!!ㅠㅠㅠ 진짜 1편도 다섯번정도 봤는데 앞으로 계속 나와줘라 신고"
"934","보스 베이비 2별점 - 총 10점 중101편 재밌게 봤으면 2푠도 꼭 보셈 ㅇㅇ 존꿀잼ㅋㅋㅋㅋ 보스베이비 볼수록 빠져드는 매력이 있음 신고"
"935","보스 베이비 2별점 - 총 10점 중10스토리도 흥미롭고 캐릭터는 귀엽고, 재미도 엄청나고 ! 신고"
"936","보스 베이비 2별점 - 총 10점 중10귀엽고 깜찍하니 재밌네ㅎㅎ 신고"
"937","보스 베이비 2별점 - 총 10점 중10힐링영화… 신고"
"938","보스 베이비 2별점 - 총 10점 중10너무너무 재밌게 본 영화입니다 신고"
"939","보스 베이비 2별점 - 총 10점 중10조카들이랑 영화 봤는데 정말 재밌게 봤어요~^^ 신고"
"940","보스 베이비 2별점 - 총 10점 중10어른들이 봐도 재미있음ㅋㅋㅋ 신고"
"941","보스 베이비 2별점 - 총 10점 중10템플턴 가족 크로스!!! 신고"
"942","보스 베이비 2별점 - 총 10점 중10재밌어요 너무 귀엽고 정말 아이들한테 적극추천해요 신고"
"943","보스 베이비 2별점 - 총 10점 중10귀여워서 심장 아픔ㅠㅠ 세상에 이런 보스라면 매일 출근하궤쒀!! 신고"
"944","보스 베이비 2별점 - 총 10점 중10정말 재미있었음 처음부터 끝까지 계속 웃으면서 봄 무조건 보세요 신고"
"945","보스 베이비 2별점 - 총 10점 중10 겁나 웃기고 귀엽고 다 합니다 ㅋㅋ 어른들 보기에도 재밌는 영화였네요 신고"
"946","보스 베이비 2별점 - 총 10점 중10베이비 넘모 귀엽고,, 사랑스러움 ㅠㅠ 심장에 무리 올뻔 >_< 신고"
"947","보스 베이비 2별점 - 총 10점 중10신고"
"948","보스 베이비 2별점 - 총 10점 중8보스베이비라는 주제가 1편만큼 신선하진 않지만 내용은 지루하지 않음. 볼만함 신고"
"949","보스 베이비 2별점 - 총 10점 중10개인적으로 1편보다 더 재밌었음 스토리도 부족함이 없고 보는내내 즐거워서 돈 아깝다는 생각은 안들었음 진짜 내가본 애니메이션중 가장 재밌게봤던 영화임 한번쯤보는건 추천 신고"
"950","보스 베이비 2별점 - 총 10점 중10귀여운 캐릭터로 기분까지 좋아지는 영화 신고"
"951","보스 베이비 2별점 - 총 10점 중10재밌네요 2편보다 훨씬 재밌어진듯너무 재밌었어요 신고"
"952","보스 베이비 2별점 - 총 10점 중10정말 너무 귀엽고 감동도 있구ㅜㅠㅠ 가족이나 친구들과 함께보면 좋은 영화인것 같아요ㅠㅠㅜㅜ 신고"
"953","보스 베이비 2별점 - 총 10점 중10진짜ㅠㅠ 극장에서 보자마자 힐링되는 모먼트ㅠㅠㅠ 너무 귀여워서 죽을뻔 신고"
"954","보스 베이비 2별점 - 총 10점 중10너무 귀여운 힐링영화였습니다♡ 신고"
"955","보스 베이비 2별점 - 총 10점 중10완전 푹 빠져서 본 영화ㅎㅎ 애니메이션 보는 것 같지 않게 너무 재밌게 봤어요 신고"
"956","보스 베이비 2별점 - 총 10점 중10역시 기대한만큼 실망도 없다!! 믿고 보는 우리 보스 :) 강수록 더 귀여워지는건 덤 ㅎㅎ 신고"
"957","보스 베이비 2별점 - 총 10점 중10애니메이션이 이 정도는 되야지 신고"
"958","보스 베이비 2별점 - 총 10점 중10간만에 유쾌하게 봤습니다. 신고"
"959","보스 베이비 2별점 - 총 10점 중10기발한 상상력!! 아이들과 재미있게 봤어요^^ 신고"
"960","보스 베이비 2별점 - 총 10점 중8재미라는 측면에선 보스!개연성이라는 측면에선 직원! 신고"
"961","보스 베이비 2별점 - 총 10점 중10너무 웃기구 너무 재밌어요 어른이가 보기에 딱 좋은 재미와 감동!! 힐링 또 힐링 받고 갑니다 신고"
"962","보스 베이비 2별점 - 총 10점 중10캐릭터들이 다들 귀엽고 내용도 재밌네요!!애도 어른도 다 같이 즐길 수 있을 것 같아요!!! 신고"
"963","보스 베이비 2별점 - 총 10점 중10귀엽고 웃긴데 왜 눈에서 땀이..? 오랜만에 영화관 가서 영화 보니까 진짜 너무 좋네 ㅠㅠ 신고"
"964","보스 베이비 2별점 - 총 10점 중10조조로 봤는데 기대 만큼 재미있었음!!! 신고"
"965","보스 베이비 2별점 - 총 10점 중9개인적으로는 1편이 더 재밌었지만 2편도 재밌었어요~! 신고"
"966","보스 베이비 2별점 - 총 10점 중10보스베이비 개봉소식에 바로 예약해서 후다닥 보고옴보스베이비 좋아하셨던 분들이라면 후회안할듯귀여우면서 코믹요소 다음 시리즈도 기대됨 ㅋㅋㅋㅋ 신고"
"967","보스 베이비 2별점 - 총 10점 중10오랜만에 많이 웃고 뭉클한 느낌이었어요극장 정말 한산하고 시원하더라구요 ㅎㅎ 신고"
"968","보스 베이비 2별점 - 총 10점 중10시워~언 한 영화관 가서 간만에 잔뜩 웃고왔습니다!!! 신고"
"969","보스 베이비 2별점 - 총 10점 중10보스베이비들 너무 귀여워요!! ㅠㅠ 1편만큼 재밌었어요b 신고"
"970","보스 베이비 2별점 - 총 10점 중10마블 영화들 보다가 이 영화보니까 힐링 되는 것 같다 신고"
"971","보스 베이비 2별점 - 총 10점 중10너무 귀여워서 암 걸렸는데 너무 웃겨서 암 났고 나왔습니다 신고"
"972","보스 베이비 2별점 - 총 10점 중10가족 경영이 이렇게 귀여워도 될일..? 형제들은 여전히 귀엽고 티나는 넘 카리스마 넘치고 ㅋㅋ 신고"
"973","보스 베이비 2별점 - 총 10점 중10베이비들 치명적인 귀여움이다...ㅠㅠ 꿀귀 어쩌면 조아..ㅠㅠ? 신고"
"974","보스 베이비 2별점 - 총 10점 중9테드 목소리는 언제나 인상적이네옄ㅋㅋ새로 등장한 티나도 매력적이구3편도 나올까 궁금합니당 신고"
"975","보스 베이비 2별점 - 총 10점 중10애니메이션 오랜만에 봤는데 이건 꼭 보시길 신고"
"976","보스 베이비 2별점 - 총 10점 중10이거 뭐야... 1편 보다 더 재밌잖앙... 신고"
"977","보스 베이비 2별점 - 총 10점 중10윽ㅠㅠ 귀여움에 심쿵... 베이비들 귀여워 지구뿌셔... 뿌셔뿌셔.... 신고"
"978","보스 베이비 2별점 - 총 10점 중10보스베이비 흐하히핳 새로운 인물 등장!!! 귀여워서 심장 몇번쿵했는지ㅋㅋㅋ시리즈 더 나왔으면 좋겠다진짜....!!! 귀엽고 재밌고 교훈까지 삼박자 쿵다딱! 코미디 애니메이션 중 진짜 최고인듯 애기들 너무 귀엽다ㅠㅠㅠ 꼭 챙겨보시길!!!! 신고"
"979","보스 베이비 2별점 - 총 10점 중101편보다 훨씬 귀여워진듯ㅋㅋㅋㅋ졸귀 신고"
"980","보스 베이비 2별점 - 총 10점 중10보스베이비 시리즈 좋아한다면 꼭 보세요! ㅋㅋㅋ 신고"
"981","보스 베이비 2별점 - 총 10점 중10코로나 때문에 오랜만에 영화보러 갔는데 진짜 재밌게 보고 나왔어요!! 별 고민 없이 가볍고 유쾌하게 볼 수 있는 영화입니다 보스베이비 두명 다 넘 귀엽고 아기 된 주인공들도 넘 귀엽네요 ㅠ ㅠ 신고"
"982","보스 베이비 2별점 - 총 10점 중101편보고 기대하고 있었는데 그이상이네!! 넘넘 귀엽고 웃긴다!! OST 도 넘신남!! 신고"
"983","보스 베이비 2별점 - 총 10점 중10역시 보베는 보베! 극장에서 시원하게 잘봤습니당 유쾌하고 귀엽고 다함ㅋㅋㅋㅋ 신고"
"984","보스 베이비 2별점 - 총 10점 중10진짜 영화 보는 내내 즐겁게 봤음 ㅋㅋㅋ기분 좋게 극장나갈 수 있는 영화!!! 신고"
"985","보스 베이비 2별점 - 총 10점 중101편은 안봤는데 생각보다 너무 재밌네요ㅋㅋ 신고"
"986","보스 베이비 2별점 - 총 10점 중10노래부를때 감동 빌런 반전 신고"
"987","보스 베이비 2별점 - 총 10점 중10오랫동안 못 본 조카에게 추천해주고 싶은 영화.어릴 때 재밌게 보았던 전작의 여운이 그대로 함께 전해진다. 신고"
"988","보스 베이비 2별점 - 총 10점 중10오늘 보러가는데 기대돼용>_< 귀요미들 신고"
"989","보스 베이비 2별점 - 총 10점 중10오늘보러가요 너무 기대됩니다 시리즈 다 챙겨봤는ㄷㅔ 항상 너무 사랑스러움?!!!! 신고"
"990","보스 베이비 2별점 - 총 10점 중10완전 재밌어요 완전 꿀잼 신고"
"991","보스 베이비 2별점 - 총 10점 중10보면 즐거워지는 영화! 강추! 신고"
"992","보스 베이비 2별점 - 총 10점 중10너무 귀엽고 재미있어서 영화관에서 보고 집에서 IPTV로 다시 봤는데! 역시나 2편도 너무 재미있네요. 또 보고 싶어요 !!! 신고"
"993","보스 베이비 2별점 - 총 10점 중10재미있어요~♡ 나중에 또보고 싶어요! 신고"
"994","보스 베이비 2별점 - 총 10점 중10겁나 귀엽고 웃김ㅋㅋㅋㅋ 혼자 기분전환할겸 봤는데 친구 데리고 한번 더 보고싶음 꿀잼... 베이비들 넘 귀엽~~~!! 신고"
"995","보스 베이비 2별점 - 총 10점 중10조카랑 같이 봤는데 조카 보여주러 갔다가 제가 더 재밌게 보고 오네요~가족 모두 즐기기 좋은 영화입니다!! 신고"
"996","보스 베이비 2별점 - 총 10점 중5신고"
"997","보스 베이비 2별점 - 총 10점 중10시크함과 귀여움이 공존! 더빙도 꼭 볼건데, 다들 꼭 보세요. 두번 보세요!! 신고"
